CODE,TITLE,TYPE,CREDITS,SLOT,FACULTY,VENUE,
CSE3015,Natural Language Processing,LO,1,L21+L22,,,
CSE3015,Natural Language Processing,LO,1,L55+L56,,,
CSE4005,Data Warehousing and Data Mining,LO,1,L11+L12,,,
CSE4005,Data Warehousing and Data Mining,LO,1,L25+L26,,,
CSE4005,Data Warehousing and Data Mining,LO,1,L41+L42,,,
CSE4005,Data Warehousing and Data Mining,LO,1,L51+L52,,,
CSE4008,Social Network Analysis,LO,1,L19+L20,,,
CSE4008,Social Network Analysis,LO,1,L23+L24,,,
CSE4008,Social Network Analysis,LO,1,L47+L48,,,
CSE4008,Social Network Analysis,LO,1,L57+L58,,,
CSE4008,Social Network Analysis,LO,1,L1+L2,,,
CSE4016,Database Administration,LO,1,L3+L4,,,
CSE4016,Database Administration,LO,1,L17+L18,,,
CSE4016,Database Administration,LO,1,L49+L50,,,
CSE4031,Web Application Security,LO,1,L19+L20,,,
CSE4031,Web Application Security,LO,1,L49+L50,,,
CSE4037,Reinforcement Learning,LO,1,L3+L4,,,
CSE4037,Reinforcement Learning,LO,1,L9+L10,,,
CSE4037,Reinforcement Learning,LO,1,L15+L16,,,
CSE4037,Reinforcement Learning,LO,1,L19+L20,,,
CSE4037,Reinforcement Learning,LO,1,L23+L24,,,
CSE4037,Reinforcement Learning,LO,1,L31+L32,,,
CSE4037,Reinforcement Learning,LO,1,L33+L34,,,
CSE4037,Reinforcement Learning,LO,1,L35+L36,,,
CSE4037,Reinforcement Learning,LO,1,L37+L38,,,
CSE4037,Reinforcement Learning,LO,1,L41+L42,,,
CSE4037,Reinforcement Learning,LO,1,L45+L46,,,
CSE4040,Mining Massive Data Sets,LO,1,L17+L18,,,
CSE4040,Mining Massive Data Sets,LO,1,L21+L22,,,
CSE4040,Mining Massive Data Sets,LO,1,L57+L58,,,
CSE4042,Blockchain Platforms and Applications,LO,1,L55+L56,,,
CSE4044,Software Defined Networks and Network Function Virtualization,LO,1,L39+L40,,,
ECE3001,Linear Integrated Circuits and Applications,LO,1,L41+L42,,,
ECE3001,Linear Integrated Circuits and Applications,LO,1,L11+L12,,,
ECE3001,Linear Integrated Circuits and Applications,LO,1,L33+L34,,,
ECE3001,Linear Integrated Circuits and Applications,LO,1,L9+L10,,,
SWE2006,Database Systems,LO,1,L1+L2,,,
SWE2006,Database Systems,LO,1,L19+L20,,,
SWE2006,Database Systems,LO,1,L17+L18,,,
SWE2006,Database Systems,LO,1,L9+L10,,,
SWE2006,Database Systems,LO,1,L53+L54,,,
SWE2006,Database Systems,LO,1,L45+L46,,,
SWE2006,Database Systems,LO,1,L49+L50,,,
SWE2006,Database Systems,LO,1,L47+L48,,,
SWE3001,Introduction to Computer Networks,LO,1,L37+L38,,,
SWE3001,Introduction to Computer Networks,LO,1,L35+L36,,,
SWE3001,Introduction to Computer Networks,LO,1,L31+L32,,,
SWE3001,Introduction to Computer Networks,LO,1,L57+L58,,,
SWE3001,Introduction to Computer Networks,LO,1,L7+L8,,,
SWE3001,Introduction to Computer Networks,LO,1,L5+L6,,,
SWE3001,Introduction to Computer Networks,LO,1,L3+L4,,,
SWE3005,Principles of Design Patterns,LO,1,L41+L42,,,
SWE3005,Principles of Design Patterns,LO,1,L11+L12,,,
SWE3005,Principles of Design Patterns,LO,1,L39+L40,,,
SWE4002,Software Testing,LO,1,L53+L54,,,
SWE4002,Software Testing,LO,1,L29+L30,,,
SWE4002,Software Testing,LO,1,L45+L46,,,
SWE4006,Advanced Server Side Programming,LO,1,L45+L46,,,
SWE4006,Advanced Server Side Programming,LO,1,L29+L30,,,
SWE4006,Advanced Server Side Programming,LO,1,L53+L54,,,
CSE2006,Computer Graphics,LO,1,L9+L10,,,
CSE3006,Data Visualization,LO,1,L15+L16,,,
CSE3006,Data Visualization,LO,1,L39+L40,,,
CSE3006,Data Visualization,LO,1,L53+L54,,,
CSE3006,Data Visualization,LO,1,L7+L8,,,
CSE3013,Secure Group Communications,LO,1,L21+L22,,,
CSE3013,Secure Group Communications,LO,1,L27+L28,,,
CSE3013,Secure Group Communications,LO,1,L43+L44,,,
CSE1020,Procedural Programming Using C,LO,1,L47+L48,,,
CSE1020,Procedural Programming Using C,LO,1,L43+L44,,,
CSE1020,Procedural Programming Using C,LO,1,L15+L16,,,
CSE4007,Digital Image Processing,LO,1,L3+L4,,,
CSE4007,Digital Image Processing,LO,1,L9+L10,,,
CSE4007,Digital Image Processing,LO,1,L11+L12,,,
CSE4007,Digital Image Processing,LO,1,L17+L18,,,
CSE4007,Digital Image Processing,LO,1,L21+L22,,,
CSE4007,Digital Image Processing,LO,1,L27+L28,,,
CSE4007,Digital Image Processing,LO,1,L31+L32,,,
CSE4007,Digital Image Processing,LO,1,L37+L38,,,
CSE4007,Digital Image Processing,LO,1,L33+L34,,,
CSE4007,Digital Image Processing,LO,1,L57+L58,,,
CSE4007,Digital Image Processing,LO,1,L55+L56,,,
CSE4007,Digital Image Processing,LO,1,L35+L36,,,
CSE4007,Digital Image Processing,LO,1,L13+L14,,,
CSE4007,Digital Image Processing,LO,1,L47+L48,,,
ECE1007,Sensor Systems,LO,1,L55+L56,,,
ECE1008,Sensors and Control Systems,LO,1,L51+L52,,,
ECE2001,Analog Devices and Circuits,LO,1,L37+L38,,,
ECE2001,Analog Devices and Circuits,LO,1,L7+L8,,,
ECE2001,Analog Devices and Circuits,LO,1,L35+L36,,,
ECE2001,Analog Devices and Circuits,LO,1,L39+L40,,,
ECE2006,Communication Systems,LO,1,L51+L52,,,
ECE2006,Communication Systems,LO,1,L23+L24,,,
ECE2006,Communication Systems,LO,1,L55+L56,,,
ECE2006,Communication Systems,LO,1,L3+L4,,,
ECE2007,Digital Signal Processing,LO,1,L11+L12,,,
ECE2014,Microprocessors and Microcontrollers,LO,1,L41+L42,,,
ECE2014,Microprocessors and Microcontrollers,LO,1,L3+L4,,,
ECE2014,Microprocessors and Microcontrollers,LO,1,L31+L32,,,
ECE2014,Microprocessors and Microcontrollers,LO,1,L43+L44,,,
ECE3005,CMOS VLSI Design,LO,1,L51+L52,,,
ECE3006,HDL Verification and Methodology,LO,1,L31+L32,,,
ECE3010,Speech processing,LO,1,L33+L34,,,
ECE4003,Embedded Programming,LO,1,L27+L28,,,
ECE4005,SOC Design,LO,1,L21+L22,,,
ECE4006,Analog IC Design,LO,1,L3+L4,,,
ECE4017,IoT Domain Analyst,LO,1,L29+L30,,,
ECE4018,Image Analysis and Computer Vision,LO,1,L51+L52,,,
MEC1002,Engineering Graphics,LO,1,L13+L14+L21+L22,,,
MEC2005,Fundamentals of Manufacturing Processes,LO,1,L1+L2,,,
MEC2005,Fundamentals of Manufacturing Processes,LO,1,L5+L6,,,
MEC3001,Heat and Mass Transfer,LO,1,L37+L38,,,
MEC3002,Theory of Machines,LO,1,L1+L2,,,
MEC3002,Theory of Machines,LO,1,L5+L6,,,
MEC3005,Automation in Manufacturing,LO,1,L39+L40,,,
MEC3012,Additive Manufacturing,LO,1,L41+L42,,,
MEC4003,Internal Combustion Engines,LO,1,L33+L34,,,
MEC4008,Automobile Engineering,LO,1,L39+L40,,,
MGT1001,Ethics and Values,LO,2,L37+L38,,,
MGT1001,Ethics and Values,LO,2,L29+L30,,,
MGT1001,Ethics and Values,LO,2,L43+L44,,,
MGT1001,Ethics and Values,LO,2,L3+L4,,,
MGT1001,Ethics and Values,LO,2,L9+L10,,,
MGT1001,Ethics and Values,LO,2,L15+L16,,,
MGT1001,Ethics and Values,LO,2,L27+L28,,,
MGT1001,Ethics and Values,LO,2,L39+L40,,,
MGT1001,Ethics and Values,LO,2,L21+L22,,,
MGT1001,Ethics and Values,LO,2,L43+L44,,,
MGT1001,Ethics and Values,LO,2,L49+L50,,,
MGT1001,Ethics and Values,LO,2,L55+L56,,,
MGT1001,Ethics and Values,LO,2,L35+L36,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
